fish_key,fish_label,year,origin_pref,qty,amt,price,rank_in_fish_year
魚介つくだに,魚介つくだに,2021,大阪府,2302,2663496,1157.0356211989574,4
魚介つくだに,魚介つくだに,2021,愛知県,1153,2312712,2005.8213356461406,5
魚介つくだに,魚介つくだに,2021,石川県,315,591624,1878.1714285714286,6
魚介つくだに,魚介つくだに,2021,広島県,768,399689,520.4283854166666,7
魚介つくだに,魚介つくだに,2021,鳥取県,1000,398650,398.65,8
魚介つくだに,魚介つくだに,2021,滋賀県,153,364662,2383.4117647058824,9
魚介つくだに,魚介つくだに,2021,愛媛県,134,294786,2199.89552238806,10
黒皮かじき,黒皮かじき,2021,沖縄県,20227,17150003,847.8767488999852,1
黒皮かじき,黒皮かじき,2021,新潟県,5292,11558893,2184.220143613001,2
黒皮かじき,黒皮かじき,2021,和歌山県,14378,9668922,672.4803171512033,3
黒皮かじき,黒皮かじき,2021,千葉県,15022,9307656,619.6016509119958,4
黒皮かじき,黒皮かじき,2021,宮城県,4924,2368323,480.97542648253454,5
黒皮かじき,黒皮かじき,2021,石川県,4419,2289263,518.0500113147771,6
黒皮かじき,黒皮かじき,2021,静岡県,1209,778184,643.6592224979322,7
黒皮かじき,黒皮かじき,2021,三重県,366,255751,698.7732240437158,8
黒皮かじき,黒皮かじき,2021,高知県,492,192227,390.7052845528455,9
黒皮かじき,黒皮かじき,2021,東京都,67,28944,432.0,10
あかいか,あかいか,2022,福岡県,39597,95912954,2422.2277950349776,1
あかいか,あかいか,2022,長崎県,39068,83689740,2142.155728473431,2
あかいか,あかいか,2022,山口県,26929,46098504,1711.8535407924542,3
あかいか,あかいか,2022,石川県,13875,38063279,2743.2993873873875,4
あかいか,あかいか,2022,愛媛県,17015,21132360,1241.9841316485454,5
あかいか,あかいか,2022,福井県,8334,15967812,1915.9841612670987,6
あかいか,あかいか,2022,島根県,2097,5209056,2484.0515021459228,7
あかいか,あかいか,2022,鳥取県,402,1250424,3110.507462686567,8
あかいか,あかいか,2022,和歌山県,876,1104516,1260.86301369863,9
あかいか,あかいか,2022,京都府,582,1097064,1884.9896907216496,10
あからばちめ,あからばちめ,2022,石川県,65774,50967228,774.8841183446347,1
あからばちめ,あからばちめ,2022,北海道,19556,11945888,610.8553896502352,2
あからばちめ,あからばちめ,2022,宮城県,1827,3147390,1722.7093596059112,3
あからばちめ,あからばちめ,2022,鳥取県,7199,2543508,353.31407139880537,4
あからばちめ,あからばちめ,2022,東京都,1210,829440,685.4876033057851,5
あからばちめ,あからばちめ,2022,山形県,1368,675000,493.42105263157896,6
あからばちめ,あからばちめ,2022,島根県,940,645840,687.063829787234,7
あからばちめ,あからばちめ,2022,岩手県,131,457553,3492.7709923664124,8
あからばちめ,あからばちめ,2022,兵庫県,752,387882,515.8005319148937,9
あからばちめ,あからばちめ,2022,新潟県,405,243486,601.2,10
あさり,あさり,2022,三重県,61389,49608601,808.1024450634478,1
あさり,あさり,2022,愛知県,42445,34611305,815.438920956532,2
あさり,あさり,2022,北海道,6979,7552278,1082.1432870038686,3
あさり,あさり,2022,千葉県,4860,3525439,725.3989711934156,4
あさり,あさり,2022,兵庫県,4110,3111804,757.1299270072992,5
あさり,あさり,2022,茨城県,2548,1915434,751.7401883830455,6
あさり,あさり,2022,宮城県,2596,1637042,630.6016949152543,7
あさり,あさり,2022,富山県,520,444312,854.4461538461538,8
あさり,あさり,2022,神奈川県,260,389124,1496.6307692307691,9
あさり,あさり,2022,東京都,357,344520,965.0420168067227,10
あなご,あなご,2022,宮城県,7287,17312408,2375.7936050500894,1
あなご,あなご,2022,石川県,7983,17265302,2162.7586120506076,2
あなご,あなご,2022,島根県,10761,12483722,1160.0893968961993,3
あなご,あなご,2022,千葉県,7340,7051119,960.6429155313351,4
あなご,あなご,2022,福岡県,2568,6539681,2546.604750778816,5
あなご,あなご,2022,岩手県,2667,5273777,1977.4191976002999,6
あなご,あなご,2022,大分県,1455,3300912,2268.6680412371134,7
あなご,あなご,2022,東京都,817,1715040,2099.1921664626684,8
あなご,あなご,2022,鳥取県,1782,1696575,952.0622895622896,9
あなご,あなご,2022,大阪府,530,1364904,2575.290566037736,10
あぶらぼうず,あぶらぼうず,2022,千葉県,116,218657,1884.9741379310344,1
あまえび,あまえび,2022,石川県,253858,396824319,1563.174369135501,1
あまえび,あまえび,2022,福井県,198238,314810399,1588.0426507531351,2
あまえび,あまえび,2022,北海道,14814,56724127,3829.0891724044823,3
あまえび,あまえび,2022,富山県,33601,54706994,1628.135888812833,4
あまえび,あまえび,2022,山形県,8910,19820141,2224.482716049383,5
あまえび,あまえび,2022,鳥取県,7106,13473130,1896.0216718266254,6
あまえび,あまえび,2022,兵庫県,4486,11528546,2569.8943379402585,7
あまえび,あまえび,2022,福島県,579,3838428,6629.40932642487,8
あまえび,あまえび,2022,新潟県,1222,3401244,2783.342062193126,9
あまえび,あまえび,2022,東京都,624,997920,1599.2307692307693,10
あゆ,あゆ,2022,愛知県,30654,43579242,1421.6494421608925,1
あゆ,あゆ,2022,岐阜県,27057,41082108,1518.3541412573456,2
あゆ,あゆ,2022,和歌山県,12673,20566894,1622.8907125384676,3
あゆ,あゆ,2022,滋賀県,6928,9748568,1407.1258660508083,4
あゆ,あゆ,2022,富山県,1170,5446494,4655.123076923077,5
あゆ,あゆ,2022,徳島県,3666,4344961,1185.2048554282596,6
あゆ,あゆ,2022,石川県,2167,3894707,1797.2805722196586,7
あゆ,あゆ,2022,神奈川県,40,101088,2527.2,8
あゆ,あゆ,2022,静岡県,10,57240,5724.0,9
あら,あら,2022,石川県,25608,84434983,3297.2111449547015,1
あら,あら,2022,長崎県,2303,6663354,2893.3365175857575,2
あら,あら,2022,鳥取県,519,1727115,3327.774566473988,3
あら,あら,2022,山口県,348,1117013,3209.807471264368,4
あら,あら,2022,福岡県,238,909798,3822.6806722689075,5
あら,あら,2022,宮崎県,161,767383,4766.3540372670805,6
あら,あら,2022,徳島県,185,652190,3525.3513513513512,7
あら,あら,2022,山形県,534,617008,1155.4456928838952,8
あら,あら,2022,福井県,125,470481,3763.848,9
あら,あら,2022,三重県,134,448774,3349.0597014925374,10
あわび,あわび,2022,山口県,15685,86296912,5501.875167357348,1
あわび,あわび,2022,静岡県,6787,33739578,4971.20642404597,2
あわび,あわび,2022,石川県,1944,27304910,14045.735596707818,3
あわび,あわび,2022,千葉県,3156,19411332,6150.61216730038,4
あわび,あわび,2022,福井県,1352,19066494,14102.436390532544,5
あわび,あわび,2022,東京都,4291,18216150,4245.199254253088,6
あわび,あわび,2022,宮城県,916,11419776,12467.004366812227,7
あわび,あわび,2022,大阪府,566,6678581,11799.613074204946,8
あわび,あわび,2022,鳥取県,219,2649117,12096.424657534246,9
あわび,あわび,2022,島根県,202,2525018,12500.089108910892,10
あんこう,あんこう,2022,石川県,34850,18101067,519.3993400286944,1
あんこう,あんこう,2022,大阪府,1081,2833380,2621.073080481036,2
あんこう,あんこう,2022,富山県,2863,1759002,614.3911980440098,3
あんこう,あんこう,2022,東京都,1826,1624329,889.5558598028477,4
あんこう,あんこう,2022,宮城県,1543,1047098,678.6117952041477,5
あんこう,あんこう,2022,福井県,2202,880385,399.8115349682107,6
あんこう,あんこう,2022,山口県,740,812592,1098.0972972972972,7
あんこう,あんこう,2022,北海道,447,549654,1229.6510067114093,8
あんこう,あんこう,2022,島根県,497,537268,1081.0221327967806,9
あんこう,あんこう,2022,鳥取県,533,205670,385.87242026266415,10
いくら,いくら,2022,東京都,29612,305752158,10325.27887342969,1
いくら,いくら,2022,石川県,16955,165797715,9778.691536419936,2
いくら,いくら,2022,北海道,18432,143954905,7810.053439670139,3
いくら,いくら,2022,愛知県,11849,118168502,9972.867077390498,4
いくら,いくら,2022,青森県,7226,38821734,5372.506781068364,5
いくら,いくら,2022,福井県,1448,14140386,9765.459944751381,6
いくら,いくら,2022,兵庫県,1166,7188210,6164.845626072041,7
いくら,いくら,2022,新潟県,306,2337530,7638.986928104575,8
いくら,いくら,2022,徳島県,117,1162512,9936.0,9
いくら,いくら,2022,富山県,76,1023948,13473.0,10
うなぎ,うなぎ,2022,愛知県,116662,474040458,4063.3664603727007,1
うなぎ,うなぎ,2022,兵庫県,36546,143369422,3922.9853335522357,2
うなぎ,うなぎ,2022,静岡県,23863,91254432,3824.097221640196,3
うなぎ,うなぎ,2022,石川県,626,3061106,4889.945686900958,4
うなぎ,うなぎ,2022,大阪府,540,2157840,3996.0,5
うなぎ,うなぎ,2022,島根県,31,796522,25694.25806451613,6
うなぎ,うなぎ,2022,愛媛県,58,168507,2905.293103448276,7
うに,うに,2022,北海道,18759,524581466,27964.255344101497,1
うに,うに,2022,富山県,2204,69611384,31584.112522686024,2
うに,うに,2022,東京都,2815,57256148,20339.66181172291,3
うに,うに,2022,宮城県,2445,52275608,21380.616768916156,4
うに,うに,2022,石川県,2090,12612817,6034.8406698564595,5
うに,うに,2022,青森県,427,11093382,25979.81733021077,6
うに,うに,2022,岩手県,148,2448953,16546.97972972973,7
うに,うに,2022,千葉県,91,1862136,20463.032967032967,8
うに,うに,2022,大阪府,8,388800,48600.0,9
うに,うに,2022,三重県,5,80730,16146.0,10
うに製品,うに製品,2022,北海道,3513,6531105,1859.124679760888,1
うに製品,うに製品,2022,神奈川県,3241,2636441,813.4652884912064,2
うに製品,うに製品,2022,愛知県,443,2125362,4797.656884875846,3
うに製品,うに製品,2022,兵庫県,306,1587098,5186.59477124183,4
うに製品,うに製品,2022,石川県,41,616140,15027.80487804878,5
うに製品,うに製品,2022,山口県,151,536328,3551.841059602649,6
うに製品,うに製品,2022,三重県,306,404491,1321.8660130718954,7
うに製品,うに製品,2022,大阪府,210,249610,1188.6190476190477,8
うに製品,うに製品,2022,東京都,189,225439,1192.7989417989418,9
うに製品,うに製品,2022,大分県,50,38880,777.6,10
うるめいわし,うるめいわし,2022,鳥取県,1650,522288,316.53818181818184,1
うるめいわし,うるめいわし,2022,東京都,860,352080,409.3953488372093,2
うるめいわし,うるめいわし,2022,千葉県,614,228096,371.4918566775244,3
うるめいわし,うるめいわし,2022,石川県,1056,214034,202.68371212121212,4
うるめいわし,うるめいわし,2022,富山県,280,37800,135.0,5
かいみぬき,かいみぬき,2022,東京都,1791,6878088,3840.361809045226,1
かいみぬき,かいみぬき,2022,静岡県,1449,2501474,1726.345065562457,2
かいみぬき,かいみぬき,2022,山口県,592,1742796,2943.912162162162,3
かいみぬき,かいみぬき,2022,長崎県,182,484488,2662.021978021978,4
かいみぬき,かいみぬき,2022,大阪府,189,305694,1617.4285714285713,5
かいみぬき,かいみぬき,2022,大分県,55,98010,1782.0,6
かいみぬき,かいみぬき,2022,石川県,3,7452,2484.0,7
かいみぬき,かいみぬき,2022,宮城県,12,4860,405.0,8
かき,かき,2022,石川県,140551,194999621,1387.3940491351893,1
かき,かき,2022,広島県,30865,50975135,1651.5514336627248,2
かき,かき,2022,北海道,14065,31588488,2245.893210095983,3
かき,かき,2022,兵庫県,18287,29983725,1639.619675179089,4
かき,かき,2022,徳島県,15460,17469594,1129.9866752910737,5
かき,かき,2022,宮城県,16234,16546700,1019.2620426265862,6
かき,かき,2022,岡山県,7221,12230190,1693.6975488159535,7
かき,かき,2022,岩手県,5297,4507164,850.8899377005853,8
かき,かき,2022,三重県,1836,2077498,1131.5348583877997,9
かき,かき,2022,富山県,2114,1962424,928.2989593188269,10
かす漬たら,かす漬たら,2022,富山県,338,1012619,2995.914201183432,1
かす漬たら,かす漬たら,2022,石川県,43,136674,3178.4651162790697,2
かす漬たら,かす漬たら,2022,兵庫県,111,114750,1033.7837837837837,3
かす漬たら,かす漬たら,2022,愛知県,10,19008,1900.8,4
かす漬ふぐ,かす漬ふぐ,2022,石川県,20,49140,2457.0,1
かたくちいわし,かたくちいわし,2022,石川県,202,21740,107.62376237623762,1
かつお,かつお,2022,千葉県,32190,33913866,1053.55284249767,1
かつお,かつお,2022,宮城県,21654,25838156,1193.227856285213,2
かつお,かつお,2022,鹿児島県,7788,7699785,988.6729583975347,3
かつお,かつお,2022,石川県,4165,6435964,1545.2494597839136,4
かつお,かつお,2022,東京都,10226,6343225,620.3036377860356,5
かつお,かつお,2022,宮崎県,5077,4928052,970.6622020878472,6
かつお,かつお,2022,福岡県,2022,4159448,2057.095944609298,7
かつお,かつお,2022,三重県,3333,3279635,983.988898889889,8
かつお,かつお,2022,高知県,1682,1292791,768.6034482758621,9
かつお,かつお,2022,長崎県,575,1242223,2160.3878260869565,10
かながしら,かながしら,2022,石川県,3596,513834,142.89043381535038,1
かながしら,かながしら,2022,富山県,512,89424,174.65625,2
かながしら,かながしら,2022,福井県,137,20498,149.62043795620437,3
かながしら,かながしら,2022,鳥取県,41,12420,302.9268292682927,4
かながしら,かながしら,2022,兵庫県,45,9936,220.8,5
かながしら,かながしら,2022,福島県,40,3564,89.1,6
かます,かます,2022,三重県,20292,14033143,691.5603686181746,1
かます,かます,2022,富山県,14112,7962937,564.267077664399,2
かます,かます,2022,新潟県,11263,7261650,644.7349729201811,3
かます,かます,2022,石川県,12759,6401241,501.70397366564777,4
かます,かます,2022,千葉県,7740,6362820,822.0697674418604,5
かます,かます,2022,鹿児島県,4824,4328608,897.3067993366501,6
かます,かます,2022,鳥取県,7770,3567067,459.081981981982,7
かます,かます,2022,福岡県,3571,3455859,967.7566507980957,8
かます,かます,2022,熊本県,4085,2609388,638.7730722154223,9
かます,かます,2022,静岡県,3611,2201310,609.6122957629466,10
かまぼこ,かまぼこ,2022,石川県,23058,25853501,1121.2377916558244,1
かまぼこ,かまぼこ,2022,大阪府,1372,2385072,1738.390670553936,2
かまぼこ,かまぼこ,2022,香川県,3964,1758033,443.4997477295661,3
かまぼこ,かまぼこ,2022,東京都,559,1005891,1799.4472271914133,4
かまぼこ,かまぼこ,2022,福井県,687,516618,751.9912663755458,5
かまぼこ,かまぼこ,2022,島根県,817,510559,624.9192166462668,6
かまぼこ,かまぼこ,2022,宮城県,211,230318,1091.5545023696682,7
かまぼこ,かまぼこ,2022,長崎県,390,198029,507.76666666666665,8
かまぼこ,かまぼこ,2022,兵庫県,51,188504,3696.156862745098,9
かまぼこ,かまぼこ,2022,愛知県,213,146124,686.0281690140845,10
かれい,かれい,2022,石川県,395825,203818467,514.9206518031958,1
かれい,かれい,2022,鳥取県,161343,71968034,446.0561288683116,2
かれい,かれい,2022,北海道,113576,54141525,476.6986423187997,3
かれい,かれい,2022,福井県,49298,22469216,455.7835206296401,4
かれい,かれい,2022,千葉県,22798,15815544,693.7250636020703,5
かれい,かれい,2022,兵庫県,32628,14979696,459.1055535123207,6
かれい,かれい,2022,島根県,11642,11132123,956.203659165092,7
かれい,かれい,2022,宮城県,11505,10993012,955.4986527596697,8
かれい,かれい,2022,福島県,6495,3897794,600.1222478829869,9
かれい,かれい,2022,新潟県,3716,2998501,806.9163078579118,10
かわはぎ,かわはぎ,2022,石川県,75786,58971954,778.1378354841263,1
かわはぎ,かわはぎ,2022,青森県,38196,41295755,1081.153916640486,2
かわはぎ,かわはぎ,2022,高知県,10008,8646792,863.9880095923262,3
かわはぎ,かわはぎ,2022,三重県,6300,6250290,992.1095238095238,4
かわはぎ,かわはぎ,2022,福井県,6777,5769814,851.3817323299395,5
かわはぎ,かわはぎ,2022,富山県,4920,5374235,1092.32418699187,6
かわはぎ,かわはぎ,2022,宮城県,4115,4050918,984.4272174969624,7
かわはぎ,かわはぎ,2022,愛媛県,1037,3248043,3132.153326904532,8
かわはぎ,かわはぎ,2022,岩手県,1558,1845288,1184.395378690629,9
かわはぎ,かわはぎ,2022,千葉県,1374,1678925,1221.925036390102,10
かんぱち,かんぱち,2022,高知県,11211,15384847,1372.2992596556953,1
かんぱち,かんぱち,2022,長崎県,8585,10643045,1239.7256843331393,2
かんぱち,かんぱち,2022,福岡県,5432,6173172,1136.4455081001472,3
かんぱち,かんぱち,2022,石川県,7468,4105107,549.6929566148902,4
かんぱち,かんぱち,2022,鹿児島県,1202,1035332,861.3410981697172,5
かんぱち,かんぱち,2022,福井県,1917,924761,482.40010432968177,6
かんぱち,かんぱち,2022,東京都,1232,891217,723.390422077922,7
かんぱち,かんぱち,2022,三重県,799,828230,1036.5832290362953,8
かんぱち,かんぱち,2022,和歌山県,557,538424,966.6499102333931,9
かんぱち,かんぱち,2022,富山県,1099,521873,474.86169244767973,10
きす,きす,2022,石川県,3577,10008911,2798.129997204361,1
きす,きす,2022,愛知県,292,153252,524.8356164383562,2
きす,きす,2022,岡山県,18,51192,2844.0,3
きす,きす,2022,福岡県,6,31752,5292.0,4
きす,きす,2022,鳥取県,12,23544,1962.0,5
きす,きす,2022,兵庫県,7,22896,3270.8571428571427,6
きす,きす,2022,香川県,11,16189,1471.7272727272727,7
きす,きす,2022,鹿児島県,9,14364,1596.0,8
きす,きす,2022,東京都,5,2862,572.4,9
きす,きす,2022,富山県,11,1080,98.18181818181819,10
こうばこがに,こうばこがに,2022,鳥取県,58914,350331286,5946.486166276267,1
こうばこがに,こうばこがに,2022,石川県,70970,274646626,3869.897505988446,2
こうばこがに,こうばこがに,2022,兵庫県,33946,186431198,5491.993106698875,3
こうばこがに,こうばこがに,2022,新潟県,25032,68147204,2722.4034835410675,4
こうばこがに,こうばこがに,2022,山形県,17718,48854841,2757.3564172028446,5
こうばこがに,こうばこがに,2022,福井県,1565,6694054,4277.350798722045,6
こうばこがに,こうばこがに,2022,北海道,3302,6267827,1898.1910963052696,7
こうばこがに,こうばこがに,2022,富山県,1580,4768243,3017.875316455696,8
こうばこがに,こうばこがに,2022,秋田県,941,3164000,3362.3804463336874,9
こうばこがに,こうばこがに,2022,福島県,672,1482570,2206.2053571428573,10
このわた,このわた,2022,石川県,470,7329366,15594.39574468085,1
このわた,このわた,2022,兵庫県,55,3199392,58170.763636363634,2
こんぶ,こんぶ,2022,兵庫県,1505,5294540,3517.966777408638,1
こんぶ,こんぶ,2022,三重県,6141,4862765,791.8523041849861,2
こんぶ,こんぶ,2022,宮城県,2083,1708822,820.3658185309649,3
こんぶ,こんぶ,2022,石川県,364,1167707,3207.986263736264,4
こんぶ,こんぶ,2022,長野県,852,734022,861.5281690140845,5
こんぶ,こんぶ,2022,千葉県,791,641088,810.4778761061947,6
こんぶ,こんぶ,2022,広島県,172,580619,3375.6918604651164,7
こんぶ,こんぶ,2022,富山県,299,540864,1808.9096989966556,8
こんぶ,こんぶ,2022,北海道,65,313362,4820.953846153846,9
こんぶ,こんぶ,2022,東京都,210,245592,1169.4857142857143,10
さけ,さけ,2022,宮城県,172452,269821428,1564.6175631480064,1
さけ,さけ,2022,東京都,107802,218749482,2029.17832693271,2
さけ,さけ,2022,北海道,86685,102537269,1182.8721116686854,3
さけ,さけ,2022,埼玉県,28008,60951837,2176.2295415595545,4
さけ,さけ,2022,石川県,20070,29825985,1486.0979073243648,5
さけ,さけ,2022,三重県,10737,26239327,2443.8229486821274,6
さけ,さけ,2022,愛媛県,12660,25382593,2004.9441548183254,7
さけ,さけ,2022,愛知県,12538,21150432,1686.9063646514596,8
さけ,さけ,2022,静岡県,6701,15297077,2282.8051037158634,9
さけ,さけ,2022,福井県,4758,11615616,2441.281210592686,10
さば,さば,2022,石川県,800483,199701972,249.47684335582392,1
さば,さば,2022,鳥取県,100000,31958787,319.58787,2
さば,さば,2022,富山県,71784,26006583,362.2894098963557,3
さば,さば,2022,新潟県,50004,14786712,295.7105831533477,4
さば,さば,2022,宮城県,31249,13180368,421.78527312874013,5
さば,さば,2022,和歌山県,30408,9214517,303.0293672717706,6
さば,さば,2022,福井県,19806,9126755,460.80758356053724,7
さば,さば,2022,京都府,16794,7827629,466.09676074788615,8
さば,さば,2022,静岡県,24890,7385472,296.7244676576939,9
さば,さば,2022,島根県,18173,6739708,370.86380894733946,10
さめ,さめ,2022,宮城県,397,235101,592.1939546599497,1
さめ,さめ,2022,石川県,34,6333,186.26470588235293,2
さめ,さめ,2022,新潟県,5,540,108.0,3
さより,さより,2022,石川県,11166,20279461,1816.1795629589826,1
さより,さより,2022,千葉県,1815,6664432,3671.8633608815426,2
さより,さより,2022,鳥取県,1965,5620459,2860.2844783715013,3
さより,さより,2022,宮城県,1449,3120325,2153.4334023464457,4
さより,さより,2022,長崎県,1272,1021668,803.1981132075472,5
さより,さより,2022,東京都,505,831762,1647.0534653465347,6
さより,さより,2022,山口県,358,532224,1486.659217877095,7
さより,さより,2022,兵庫県,377,521845,1384.2042440318303,8
さより,さより,2022,福井県,107,371500,3471.96261682243,9
さより,さより,2022,富山県,370,199303,538.6567567567567,10
さわら,さわら,2022,石川県,288613,291267306,1009.196765218476,1
さわら,さわら,2022,福井県,8325,9444881,1134.5202402402401,2
さわら,さわら,2022,福岡県,3189,5042323,1581.1611790529946,3
さわら,さわら,2022,富山県,3201,2788705,871.1980631052796,4
さわら,さわら,2022,和歌山県,1259,1695731,1346.887212073074,5
さわら,さわら,2022,愛媛県,1001,1361533,1360.1728271728273,6
さわら,さわら,2022,愛知県,1015,1177266,1159.8679802955664,7
さわら,さわら,2022,佐賀県,388,742013,1912.4046391752577,8
さわら,さわら,2022,宮城県,357,650137,1821.1120448179272,9
さわら,さわら,2022,千葉県,483,608277,1259.3726708074535,10
さんま,さんま,2022,北海道,89714,89631207,999.0771451501438,1
さんま,さんま,2022,千葉県,82514,80752918,978.6571733281625,2
さんま,さんま,2022,宮城県,13955,13414140,961.2425653887495,3
さんま,さんま,2022,東京都,6004,6047135,1007.1843770819454,4
さんま,さんま,2022,石川県,2589,2731574,1055.0691386635767,5
さんま,さんま,2022,岩手県,1600,1466640,916.65,6
さんま,さんま,2022,三重県,49,17339,353.85714285714283,7
しいら,しいら,2022,石川県,32586,8165969,250.597465169091,1
しいら,しいら,2022,福井県,835,144621,173.19880239520958,2
しいら,しいら,2022,北海道,76,24656,324.42105263157896,3
しいら,しいら,2022,富山県,12,5978,498.1666666666667,4
しおから,しおから,2022,宮城県,15870,16705764,1052.6631379962193,1
しおから,しおから,2022,北海道,12404,13204683,1064.5503869719446,2
しおから,しおから,2022,富山県,3050,7782936,2551.7822950819673,3
しおから,しおから,2022,神奈川県,5579,4740058,849.625022405449,4
しおから,しおから,2022,石川県,3099,4636708,1496.1949015811551,5
しおから,しおから,2022,静岡県,1910,2347920,1229.2774869109949,6
しおから,しおから,2022,東京都,1232,1593631,1293.531655844156,7
しおから,しおから,2022,新潟県,411,468911,1140.9026763990269,8
しおから,しおから,2022,青森県,451,461639,1023.589800443459,9
しおから,しおから,2022,福岡県,80,190512,2381.4,10
しじみ,しじみ,2022,島根県,104037,85258171,819.4985533992714,1
しじみ,しじみ,2022,鳥取県,29514,29343870,994.2356169953242,2
しじみ,しじみ,2022,千葉県,6454,5639009,873.7231174465447,3
しじみ,しじみ,2022,三重県,4823,4889927,1013.8766328011611,4
しじみ,しじみ,2022,北海道,1380,1942920,1407.9130434782608,5
しじみ,しじみ,2022,石川県,1703,1271592,746.6776277157957,6
しじみ,しじみ,2022,富山県,260,172044,661.7076923076924,7
しじみ,しじみ,2022,宮城県,81,97177,1199.716049382716,8
しじみ,しじみ,2022,長崎県,4,11988,2997.0,9
しじみ,しじみ,2022,茨城県,20,8640,432.0,10
しらうお,しらうお,2022,宮城県,726,1767420,2434.4628099173556,1
しらうお,しらうお,2022,島根県,181,1394874,7706.486187845304,2
しらうお,しらうお,2022,石川県,249,726624,2918.1686746987953,3
しらうお,しらうお,2022,茨城県,135,243432,1803.2,4
しらうお,しらうお,2022,北海道,3,11988,3996.0,5
しらうお,しらうお,2022,富山県,2,10800,5400.0,6
しらうお,しらうお,2022,福井県,3,9072,3024.0,7
しらこ,しらこ,2022,北海道,131589,179330069,1362.8044061433707,1
しらこ,しらこ,2022,宮城県,18292,33476037,1830.0916794226985,2
しらこ,しらこ,2022,岩手県,1962,4611200,2350.254841997961,3
しらこ,しらこ,2022,青森県,2720,4564998,1678.308088235294,4
しらこ,しらこ,2022,東京都,3223,4345078,1348.1470679491158,5
しらこ,しらこ,2022,千葉県,2739,3314628,1210.1599123767799,6
しらこ,しらこ,2022,鳥取県,838,1655197,1975.1754176610978,7
しらこ,しらこ,2022,石川県,998,1583788,1586.9619238476953,8
しらこ,しらこ,2022,山口県,106,918756,8667.509433962265,9
しらこ,しらこ,2022,富山県,195,387612,1987.753846153846,10
すき身,すき身,2022,福井県,10781,15818970,1467.3008069752343,1
すき身,すき身,2022,石川県,120,162432,1353.6,2
すけこ,すけこ,2022,福井県,449957,475958772,1057.7872374471337,1
すけこ,すけこ,2022,東京都,70131,182983570,2609.1681282171935,2
すけこ,すけこ,2022,福岡県,96629,181098577,1874.1638328038166,3
すけこ,すけこ,2022,愛知県,18011,38204305,2121.165121314752,4
すけこ,すけこ,2022,北海道,12103,31393710,2593.878377261836,5
すけこ,すけこ,2022,宮城県,14950,26091328,1745.239331103679,6
すけこ,すけこ,2022,大阪府,9471,18784656,1983.3867595818815,7
すけこ,すけこ,2022,山口県,3534,9383958,2655.3361629881156,8
すけこ,すけこ,2022,新潟県,4556,8354880,1833.819139596137,9
すけこ,すけこ,2022,石川県,1466,2769466,1889.130968622101,10
すけそうだら,すけそうだら,2022,岩手県,97921,38472880,392.8971313609951,1
すけそうだら,すけそうだら,2022,北海道,15320,5175684,337.8383812010444,2
すけそうだら,すけそうだら,2022,宮城県,11125,3013384,270.8659775280899,3
すけそうだら,すけそうだら,2022,東京都,3850,974160,253.02857142857144,4
すけそうだら,すけそうだら,2022,石川県,452,153684,340.0088495575221,5
すけそうだら,すけそうだら,2022,山形県,186,50058,269.1290322580645,6
すけそうだら,すけそうだら,2022,福島県,185,33804,182.72432432432433,7
すけそうだら,すけそうだら,2022,富山県,25,2700,108.0,8
すじこ,すじこ,2022,青森県,6380,22422960,3514.5705329153607,1
すじこ,すじこ,2022,東京都,2896,11457666,3956.37638121547,2
すじこ,すじこ,2022,北海道,469,3226373,6879.26012793177,3
すじこ,すじこ,2022,愛知県,466,1975492,4239.2532188841205,4
すじこ,すじこ,2022,石川県,240,941760,3924.0,5
すじこ,すじこ,2022,宮城県,9,4860,540.0,6
すずき,すずき,2022,石川県,47085,37393052,794.1606031644898,1
すずき,すずき,2022,兵庫県,28475,33950053,1192.2757857769973,2
すずき,すずき,2022,愛媛県,17879,25928821,1450.2388836064656,3
すずき,すずき,2022,大阪府,7988,8222049,1029.300075112669,4
すずき,すずき,2022,宮城県,5805,6317701,1088.3205857019811,5
すずき,すずき,2022,福井県,5583,3111576,557.3304674905964,6
すずき,すずき,2022,千葉県,2970,2715165,914.1969696969697,7
すずき,すずき,2022,鹿児島県,3045,2710965,890.3004926108374,8
すずき,すずき,2022,東京都,2454,2261058,921.3765281173594,9
すずき,すずき,2022,愛知県,3475,1830795,526.8474820143884,10
すだこ,すだこ,2022,北海道,13615,37172045,2730.227322805729,1
すだこ,すだこ,2022,茨城県,4843,15193742,3137.2583109642783,2
すだこ,すだこ,2022,石川県,2782,8688592,3123.1459381739755,3
すだこ,すだこ,2022,東京都,2000,5895720,2947.86,4
すだこ,すだこ,2022,宮城県,185,437529,2365.0216216216218,5
すだこ,すだこ,2022,大阪府,5,5573,1114.6,6
するめいか,するめいか,2022,石川県,401254,283126315,705.6037198383069,1
するめいか,するめいか,2022,富山県,30279,21535092,711.2220350738136,2
するめいか,するめいか,2022,新潟県,5040,3141288,623.2714285714286,3
するめいか,するめいか,2022,福岡県,830,833793,1004.5698795180723,4
するめいか,するめいか,2022,東京都,670,587088,876.2507462686567,5
するめいか,するめいか,2022,兵庫県,400,374760,936.9,6
するめいか,するめいか,2022,山形県,591,318060,538.1725888324873,7
するめいか,するめいか,2022,島根県,357,264600,741.1764705882352,8
するめいか,するめいか,2022,福井県,216,129135,597.8472222222222,9
するめいか,するめいか,2022,三重県,105,56700,540.0,10
