fish_key,fish_label,year,category,qty,amt,price
冷凍さば,冷凍さば,2018,冷凍魚,778913,246212894,316.09806743500235
冷凍さんま,冷凍さんま,2018,冷凍魚,20544,14167110,689.5984228971963
冷凍しらうお,冷凍しらうお,2018,冷凍魚,2260,2494627,1103.8172566371682
冷凍すりみ,冷凍すりみ,2018,冷凍魚,387540,154940796,399.8059451927543
冷凍するめいか,冷凍するめいか,2018,冷凍魚,1541412,1321467709,857.3098619966628
冷凍たい,冷凍たい,2018,冷凍魚,74871,74252811,991.7432784389149
冷凍たこ,冷凍たこ,2018,冷凍魚,132514,149862154,1130.915631555911
冷凍たら,冷凍たら,2018,冷凍魚,200462,165091390,823.5545390148757
冷凍にしん,冷凍にしん,2018,冷凍魚,62882,8600815,136.77705861772844
冷凍ほっけ,冷凍ほっけ,2018,冷凍魚,350143,190121523,542.982504291104
冷凍まぐろ,冷凍まぐろ,2018,冷凍魚,212000,581679894,2743.77308490566
冷凍めるるーさ,冷凍メルルーサ,2018,冷凍魚,19935,17142196,859.9044895911713
冷凍めろー,冷凍メロー,2018,冷凍魚,3057,6035440,1974.3016028786392
冷凍もんこういか,冷凍もんこういか,2018,冷凍魚,108552,241266000,2222.584567764758
冷凍やりいか,冷凍やりいか,2018,冷凍魚,76026,119763693,1575.2991476600112
冷凍食品その他,冷凍食品　その他,2018,冷凍魚,160836,227954034,1417.3072819518018
冷凍食品ふらい,冷凍食品　フライ,2018,冷凍魚,60586,90242121,1489.4880170336382
冷凍食品切身,冷凍食品　切身,2018,冷凍魚,158532,178015998,1122.9026190295965
冷凍食品開き,冷凍食品　開き,2018,冷凍魚,22910,37964280,1657.105194238324
塩かずのこ,塩かずのこ,2018,塩干,88179,340178823,3857.8212839791786
塩かれい,塩かれい,2018,塩干,243882,170678437,699.8402383119706
塩くじら,塩くじら,2018,塩干,5,19008,3801.6
塩くらげ,塩くらげ,2018,塩干,1559,1589760,1019.7305965362411
塩さけ,塩さけ,2018,塩干,1355465,1434333277,1058.1854027953507
塩さば,塩さば,2018,塩干,446591,369148347,826.5915502103715
塩するめ,塩するめ,2018,塩干,83287,50566924,607.1406582059625
塩だら,塩だら,2018,塩干,23690,20441614,862.8794428028704
塩ます,塩ます,2018,塩干,38937,23145740,594.4407632842797
干するめ,干するめ,2018,塩干,12006,38858752,3236.6110278194237
干はたはた,干はたはた,2018,塩干,167888,135668992,808.0922519775088
干ふぐ,干ふぐ,2018,塩干,24160,34322770,1420.6444536423842
干ぶり,干ぶり,2018,塩干,49,422215,8616.632653061224
桜干いわし,桜干いわし,2018,塩干,2833,3529461,1245.8386869043418
桜干にしん,桜干にしん,2018,塩干,6584,6320310,959.9498784933171
煮干いわし,煮干いわし,2018,塩干,7919,8157846,1030.1611314559918
生くじら,生くじら,2018,鮮魚,1011,2436568,2410.057368941642
白皮かじき,白皮かじき,2018,鮮魚,28599,42675201,1492.192069652785
皮くじら,皮くじら,2018,塩干,3641,2308020,633.8972809667674
身欠にしん,身欠にしん,2018,塩干,171126,145110864,847.9767189088742
開きあじ,開きあじ,2018,塩干,189443,162542781,858.003626420612
開きさば,開きさば,2018,塩干,70505,94162788,1335.5476632862917
開きたら,開きたら,2018,塩干,10457,10925142,1044.7682891842785
養殖かんぱち,養殖かんぱち,2018,鮮魚,437391,646881028,1478.9536776019625
養殖たい,養殖たい,2018,鮮魚,522247,642845252,1230.9218664731438
養殖はまち,養殖はまち,2018,鮮魚,7,7992,1141.7142857142858
養殖ぶり,養殖ぶり,2018,鮮魚,1285449,1511817170,1176.1004676187076
養殖わらさ,養殖わらさ,2018,鮮魚,240,11340,47.25
魚介つくだに,魚介つくだに,2018,塩干,51916,47349779,912.0459781184991
黒皮かじき,黒皮かじき,2018,鮮魚,97645,77854676,797.3237339341492
あかいか,あかいか,2019,鮮魚,147586,251773550,1705.9446695486022
あからばちめ,あからばちめ,2019,鮮魚,177975,109546036,615.5136170810507
あさり,あさり,2019,鮮魚,169906,102972523,606.055836756795
あなご,あなご,2019,鮮魚,51229,68031077,1327.9797965995822
あぶらぼうず,あぶらぼうず,2019,鮮魚,46,32983,717.0217391304348
あまえび,あまえび,2019,鮮魚,636498,892790949,1402.6610437110564
あゆ,あゆ,2019,鮮魚,102193,138145987,1351.8145763408452
あら,あら,2019,鮮魚,24394,77594845,3180.8987865868658
あわび,あわび,2019,鮮魚,45913,277814536,6050.890510312984
あんこう,あんこう,2019,鮮魚,63579,36642495,576.3301561836455
いくら,いくら,2019,塩干,115674,676678100,5849.872054221346
うなぎ,うなぎ,2019,鮮魚,171398,695261578,4056.415932507964
うに,うに,2019,鮮魚,41140,645742967,15696.231575109383
うに製品,うに製品,2019,塩干,14051,19328521,1375.597537541812
うるめいわし,うるめいわし,2019,鮮魚,35930,3771389,104.96490397996104
かいみぬき,かいみぬき,2019,鮮魚,8249,16883197,2046.696205600679
かき,かき,2019,鮮魚,283516,365408115,1288.8447741926382
かす漬たら,かす漬たら,2019,塩干,169,456711,2702.431952662722
かす漬ふぐ,かす漬ふぐ,2019,塩干,20,33264,1663.2
かたくちいわし,かたくちいわし,2019,鮮魚,8798,918648,104.41554898840646
かつお,かつお,2019,鮮魚,89828,80053625,891.187881284232
かながしら,かながしら,2019,鮮魚,6967,1320257,189.5015071049232
かます,かます,2019,鮮魚,105880,68332845,645.3801001133359
かまぼこ,かまぼこ,2019,塩干,46350,40917021,882.7836245954693
かれい,かれい,2019,鮮魚,869811,422886346,486.18187859201595
かわはぎ,かわはぎ,2019,鮮魚,196740,157812330,802.1364745349192
かんぱち,かんぱち,2019,鮮魚,25423,28845153,1134.6085434449121
きす,きす,2019,鮮魚,5425,9780378,1802.8346543778803
こうばこがに,こうばこがに,2019,鮮魚,257329,923347668,3588.1990292582645
このわた,このわた,2019,鮮魚,755,19318089,25586.87284768212
こんぶ,こんぶ,2019,塩干,17585,23851197,1356.337617287461
さけ,さけ,2019,鮮魚,561898,712969579,1268.8594353423575
さば,さば,2019,鮮魚,1419309,497168215,350.2889187625809
さめ,さめ,2019,鮮魚,543,213919,393.95764272559853
さより,さより,2019,鮮魚,32360,54658203,1689.0668417799752
さわら,さわら,2019,鮮魚,442129,252437565,570.9590752925051
さんま,さんま,2019,鮮魚,471321,273514230,580.3141171303633
しいら,しいら,2019,鮮魚,31369,2983975,95.12496413656795
しおから,しおから,2019,塩干,42170,49585104,1175.8383685084184
しじみ,しじみ,2019,鮮魚,146831,111203296,757.3557082632415
しらうお,しらうお,2019,鮮魚,2604,6699246,2572.6751152073734
しらこ,しらこ,2019,鮮魚,160171,247558551,1545.5890954042866
すき身,すき身,2019,塩干,15024,19197808,1277.8093716719916
すけこ,すけこ,2019,塩干,745047,1078112620,1447.0397438013977
すけそうだら,すけそうだら,2019,鮮魚,191074,55316554,289.5033023854632
すじこ,すじこ,2019,塩干,11723,40234850,3432.129147829054
すずき,すずき,2019,鮮魚,163612,144342278,882.223052098868
すだこ,すだこ,2019,塩干,36001,73908752,2052.963862114941
するめいか,するめいか,2019,鮮魚,390803,222642126,569.7042397320389
ずわいがに,ずわいがに,2019,鮮魚,265959,1153336315,4336.51921912776
その他あじ,その他あじ,2019,鮮魚,20962,29992089,1430.7837515504245
その他いか,その他いか,2019,鮮魚,161788,222773292,1376.9457067273222
その他えび,その他えび,2019,鮮魚,129254,326207026,2523.767357296486
その他かい,その他かい,2019,鮮魚,347493,353391375,1016.974082931167
その他かに,その他かに,2019,鮮魚,231302,868186812,3753.4773240179507
その他冷凍魚,その他　冷凍魚,2019,冷凍魚,1622390,1043406035,643.128985632308
その他塩干加工品,その他塩干加工品,2019,塩干,1857312,2572496961,1385.0645238925931
その他桜干,その他桜干,2019,塩干,138318,169797601,1227.588607411906
その他淡水魚,その他淡水魚,2019,鮮魚,6937,11889772,1713.9645379847195
その他魚介漬物,その他魚介漬物,2019,塩干,131598,166439381,1264.7561589081902
その他鮮魚,その他鮮魚,2019,鮮魚,796773,2044164627,2565.554589575701
たい,たい,2019,鮮魚,760659,694224935,912.6624873957976
たいはくちりめん,たいはくちりめん,2019,塩干,263254,453149229,1721.3384374026605
たこ,たこ,2019,鮮魚,284719,434157538,1524.8632441108603
たちうお,たちうお,2019,鮮魚,52395,54842840,1046.7189617329898
たづくり,たづくり,2019,塩干,3517,5364046,1525.176570941143
ちくわ,ちくわ,2019,塩干,50692,38264407,754.8411386412057
つばす,つばす,2019,鮮魚,192060,35465667,184.65930959075288
とびうお,とびうお,2019,鮮魚,25066,8495978,338.94430702944226
どじょう,どじょう,2019,鮮魚,14260,35071925,2459.461781206171
なまこ,なまこ,2019,鮮魚,59883,108258767,1807.8380675650853
にぎす,にぎす,2019,鮮魚,279373,82222036,294.3091708933934
にしん,にしん,2019,鮮魚,14337,5449540,380.1032294064309
ぬか漬いわし,ぬか漬いわし,2019,塩干,71,64584,909.6338028169014
ぬか漬にしん,ぬか漬にしん,2019,塩干,39,63018,1615.8461538461538
ぬか漬ふぐ,ぬか漬ふぐ,2019,塩干,54,76896,1424.0
はたはた,はたはた,2019,鮮魚,515130,163297736,317.0029623590162
はまぐり,はまぐり,2019,鮮魚,134993,135994243,1007.4169993999689
はまち,はまち,2019,鮮魚,1266502,425026862,335.5911494810115
はむそーせーじ,ハムソーセージ,2019,塩干,82,80870,986.219512195122
ばいがい,ばいがい,2019,鮮魚,524541,548020314,1044.7616373171973
ひらまさ,ひらまさ,2019,鮮魚,247609,161381733,651.7603681610927
ひらめ,ひらめ,2019,鮮魚,227685,431915465,1896.9869117421
ふぐ,ふぐ,2019,鮮魚,124858,112298017,899.405861058162
ぶり,ぶり,2019,鮮魚,2028527,1281668954,631.8224770979139
べにずわいがに,べにずわいがに,2019,鮮魚,305044,143518264,470.48381217135886
ほうぼう,ほうぼう,2019,鮮魚,34130,31121206,911.8431292118371
ほたて,ほたて,2019,鮮魚,113158,203948286,1802.3320136446384
ぼうたら,ぼうたら,2019,塩干,3970,20617158,5193.23879093199
ぼら,ぼら,2019,鮮魚,6917,6961572,1006.4438340320949
まあじ,まあじ,2019,鮮魚,900993,528741705,586.843299559486
まいわし,まいわし,2019,鮮魚,836695,269550025,322.1604348059926
まかじき,まかじき,2019,鮮魚,353049,401112903,1136.1394678925587
まぐろ,まぐろ,2019,鮮魚,787109,2177997894,2767.085491336016
まこ,まこ,2019,鮮魚,201259,112129348,557.1395465544398
ます,ます,2019,鮮魚,28171,33378796,1184.8637251073799
まだら,まだら,2019,鮮魚,1281451,650768749,507.83740384923027
みそ漬品,みそ漬品,2019,塩干,5560,9355364,1682.6194244604317
めじ,めじ,2019,鮮魚,57057,66473453,1165.0358939306307
めだい,めだい,2019,鮮魚,41753,46718359,1118.9222091825736
もずく,もずく,2019,鮮魚,89079,69242818,777.3192110373938
やなぎばちめ,やなぎばちめ,2019,鮮魚,103839,142594433,1373.226177062568
やりいか,やりいか,2019,鮮魚,362041,323609803,893.8484950599518
わかさぎ,わかさぎ,2019,鮮魚,6747,7201382,1067.3457833111013
わかめ,わかめ,2019,塩干,163486,96452798,589.9758878436074
わらさ,わらさ,2019,鮮魚,1050650,358409568,341.1312692142959
丸干あじ,丸干あじ,2019,塩干,105,39096,372.34285714285716
丸干いか,丸干いか,2019,塩干,22867,56363403,2464.8359207591725
丸干いわし,丸干いわし,2019,塩干,83115,57156092,687.6748120074595
冷凍あかうお,冷凍あかうお,2019,冷凍魚,884672,334190316,377.7561808218187
冷凍あじ,冷凍あじ,2019,冷凍魚,186065,71634521,384.99729126918015
冷凍うなぎ,冷凍うなぎ,2019,冷凍魚,142541,677985281,4756.422930946184
冷凍えび,冷凍えび,2019,冷凍魚,2641733,3417847946,1293.7900787096955
冷凍おひょう,冷凍おひょう,2019,冷凍魚,80,152280,1903.5
冷凍かい,冷凍かい,2019,冷凍魚,787287,1548852783,1967.3293004965153
冷凍かじき,冷凍かじき,2019,冷凍魚,426384,346000590,811.4764859844647
冷凍かに,冷凍かに,2019,冷凍魚,876815,2494176053,2844.5864327138565
冷凍かれい,冷凍かれい,2019,冷凍魚,393966,324051645,822.5370844184523
冷凍ぎんだら,冷凍ぎんだら,2019,冷凍魚,87663,136327253,1555.1287658419174
冷凍くじら,冷凍くじら,2019,冷凍魚,1507,3880229,2574.803583278036
冷凍さけ,冷凍さけ,2019,冷凍魚,865317,1037986434,1199.5447148270518
冷凍さば,冷凍さば,2019,冷凍魚,790134,238660773,302.05101033495583
冷凍さんま,冷凍さんま,2019,冷凍魚,63093,27643562,438.13992043491356
冷凍しらうお,冷凍しらうお,2019,冷凍魚,1722,1937909,1125.382694541231
冷凍すりみ,冷凍すりみ,2019,冷凍魚,396725,159608924,402.31627449744786
冷凍するめいか,冷凍するめいか,2019,冷凍魚,1262174,1157737331,917.2565200994475
冷凍たい,冷凍たい,2019,冷凍魚,55665,78189178,1404.6380670079943
冷凍たこ,冷凍たこ,2019,冷凍魚,101571,121585310,1197.0474840259524
冷凍たら,冷凍たら,2019,冷凍魚,164117,129982731,792.0125946733124
冷凍にしん,冷凍にしん,2019,冷凍魚,47550,7209119,151.61133543638275
冷凍ほっけ,冷凍ほっけ,2019,冷凍魚,734749,261064048,355.3105182858364
冷凍まぐろ,冷凍まぐろ,2019,冷凍魚,263538,703910748,2671.0028458893976
冷凍めるるーさ,冷凍メルルーサ,2019,冷凍魚,19851,15404491,776.0057931590349
冷凍めろー,冷凍メロー,2019,冷凍魚,1891,4091796,2163.826546800635
冷凍もんこういか,冷凍もんこういか,2019,冷凍魚,76099,185736309,2440.7194444079423
冷凍やりいか,冷凍やりいか,2019,冷凍魚,84373,140316268,1663.0470411150486
冷凍食品その他,冷凍食品　その他,2019,冷凍魚,183352,257045329,1401.9226896897771
冷凍食品ふらい,冷凍食品　フライ,2019,冷凍魚,73858,98918546,1339.3071298979123
冷凍食品切身,冷凍食品　切身,2019,冷凍魚,146349,164713004,1125.4808984003992
冷凍食品開き,冷凍食品　開き,2019,冷凍魚,27335,44476992,1627.1078104993599
塩かずのこ,塩かずのこ,2019,塩干,84414,310508748,3678.4034401876465
塩かれい,塩かれい,2019,塩干,197043,134264824,681.3985982755033
塩くじら,塩くじら,2019,塩干,31,132030,4259.032258064516
塩くらげ,塩くらげ,2019,塩干,1381,1419563,1027.9239681390297
塩さけ,塩さけ,2019,塩干,1093339,1230480547,1125.433691654647
塩さば,塩さば,2019,塩干,446025,365874868,820.301256656017
塩するめ,塩するめ,2019,塩干,86244,58067997,673.2989773201614
塩だら,塩だら,2019,塩干,6212,7026318,1131.0878943979394
塩にしん,塩にしん,2019,塩干,41,20153,491.5365853658537
塩ます,塩ます,2019,塩干,44599,27143370,608.6093858606695
干するめ,干するめ,2019,塩干,10424,31873789,3057.7311013046815
干はたはた,干はたはた,2019,塩干,145171,101772407,701.0519111943845
干ふぐ,干ふぐ,2019,塩干,22247,32733698,1471.3758259540612
干ぶり,干ぶり,2019,塩干,55,478440,8698.90909090909
桜干いわし,桜干いわし,2019,塩干,6998,7054137,1008.0218633895398
桜干にしん,桜干にしん,2019,塩干,10418,8752888,840.1697062775964
煮干いわし,煮干いわし,2019,塩干,5961,6381169,1070.4863277973495
生くじら,生くじら,2019,鮮魚,984,1857066,1887.2621951219512
白皮かじき,白皮かじき,2019,鮮魚,36008,42715716,1186.2840479893357
皮くじら,皮くじら,2019,塩干,3197,2130707,666.4707538317173
身欠にしん,身欠にしん,2019,塩干,139574,123492269,884.7798945362317
開きあじ,開きあじ,2019,塩干,176919,155470431,878.7661641768267
開きさば,開きさば,2019,塩干,54406,75685344,1391.1212733889645
開きたら,開きたら,2019,塩干,2660,3624846,1362.7240601503759
養殖かんぱち,養殖かんぱち,2019,鮮魚,324575,609862001,1878.9555603481476
養殖たい,養殖たい,2019,鮮魚,507040,621154850,1225.0608433259704
養殖はまち,養殖はまち,2019,鮮魚,255,110700,434.11764705882354
養殖ぶり,養殖ぶり,2019,鮮魚,1302978,1508707408,1157.8916973271996
養殖わらさ,養殖わらさ,2019,鮮魚,844,336697,398.93009478672985
魚介つくだに,魚介つくだに,2019,塩干,55266,46136586,834.8095755075453
黒皮かじき,黒皮かじき,2019,鮮魚,104975,75116903,715.5694498690165
あかいか,あかいか,2020,鮮魚,114787,190836660,1662.528509325969
あからばちめ,あからばちめ,2020,鮮魚,142971,99515945,696.0568576844255
あさり,あさり,2020,鮮魚,143887,92710131,644.3259710745237
あなご,あなご,2020,鮮魚,46108,59472091,1289.8432159278216
あまえび,あまえび,2020,鮮魚,518469,701192922,1352.4297923308818
あゆ,あゆ,2020,鮮魚,98898,104173919,1053.3470747638983
あら,あら,2020,鮮魚,20760,56080958,2701.3948940269747
あわび,あわび,2020,鮮魚,35606,213369755,5992.52246812335
あんこう,あんこう,2020,鮮魚,47858,26140057,546.2003635755777
いくら,いくら,2020,塩干,81674,556484279,6813.481389426255
うなぎ,うなぎ,2020,鮮魚,161311,601610001,3729.5038838020964
うに,うに,2020,鮮魚,30446,501572802,16474.177297510345
うに製品,うに製品,2020,塩干,9908,14564191,1469.9425716592652
うるめいわし,うるめいわし,2020,鮮魚,6634,1710957,257.90729574917094
かいみぬき,かいみぬき,2020,鮮魚,5074,9420570,1856.635790303508
かき,かき,2020,鮮魚,216059,290254460,1343.4036999153009
かす漬たら,かす漬たら,2020,塩干,199,446020,2241.3065326633164
かす漬ふぐ,かす漬ふぐ,2020,塩干,16,38016,2376.0
かたくちいわし,かたくちいわし,2020,鮮魚,10669,258989,24.274908613740745
かつお,かつお,2020,鮮魚,60466,53163489,879.229467800086
かながしら,かながしら,2020,鮮魚,4984,989674,198.57022471910113
かます,かます,2020,鮮魚,141525,73271667,517.7294965553789
かまぼこ,かまぼこ,2020,塩干,42419,39787087,937.9543836488366
かれい,かれい,2020,鮮魚,881785,417593629,473.5776056521714
かわはぎ,かわはぎ,2020,鮮魚,210761,159736566,757.9038152219813
かんぱち,かんぱち,2020,鮮魚,33572,33630864,1001.7533659001549
きす,きす,2020,鮮魚,5022,7749706,1543.1513341298287
こうばこがに,こうばこがに,2020,鮮魚,216971,985009185,4539.819538094953
このわた,このわた,2020,鮮魚,563,16730118,29716.017761989344
こんぶ,こんぶ,2020,塩干,15477,21674236,1400.415842863604
さけ,さけ,2020,鮮魚,516087,629730010,1220.201264515479
さば,さば,2020,鮮魚,1508562,470272986,311.7359352814137
さめ,さめ,2020,鮮魚,346,234037,676.4075144508671
さより,さより,2020,鮮魚,23591,34888119,1478.874104531389
さわら,さわら,2020,鮮魚,503654,309150748,613.8157306404794
さんま,さんま,2020,鮮魚,242168,194944400,804.9965313336196
しいら,しいら,2020,鮮魚,36252,3434275,94.7333940196403
しおから,しおから,2020,塩干,43033,48237372,1120.9390932540143
しじみ,しじみ,2020,鮮魚,133953,110740821,826.7140041656402
しらうお,しらうお,2020,鮮魚,2403,4562339,1898.6013316687474
しらこ,しらこ,2020,鮮魚,155155,240158397,1547.8611517514744
すき身,すき身,2020,塩干,11403,15639760,1371.5478382881697
すけこ,すけこ,2020,塩干,763059,1048564011,1374.1585001946114
すけそうだら,すけそうだら,2020,鮮魚,138700,41977772,302.6515645277577
すじこ,すじこ,2020,塩干,16925,52273794,3088.555036927622
すずき,すずき,2020,鮮魚,120833,87647081,725.3571540887009
すだこ,すだこ,2020,塩干,35038,70076953,2000.027199041041
するめいか,するめいか,2020,鮮魚,508644,274210074,539.100184018685
ずわいがに,ずわいがに,2020,鮮魚,275783,1453950725,5272.082488768343
その他あじ,その他あじ,2020,鮮魚,17747,25186596,1419.203020228771
その他いか,その他いか,2020,鮮魚,198668,183882909,925.578900477178
その他えび,その他えび,2020,鮮魚,98735,224994255,2278.7689775662125
その他かい,その他かい,2020,鮮魚,246157,237516356,964.8978334965083
その他かに,その他かに,2020,鮮魚,171602,625893733,3647.356866470088
その他冷凍魚,その他　冷凍魚,2020,冷凍魚,1047786,979212616,934.5540177097232
その他塩干加工品,その他塩干加工品,2020,塩干,1638497,1966568805,1200.227284517457
その他桜干,その他桜干,2020,塩干,125447,153074485,1220.2323291908137
その他淡水魚,その他淡水魚,2020,鮮魚,4462,8183891,1834.1306588973555
その他魚介漬物,その他魚介漬物,2020,塩干,128119,156231083,1219.4216548677402
その他鮮魚,その他鮮魚,2020,鮮魚,714868,1664950105,2329.031520504485
たい,たい,2020,鮮魚,718949,546944287,760.755334523033
たいはくちりめん,たいはくちりめん,2020,塩干,258607,411498887,1591.213257955121
たこ,たこ,2020,鮮魚,261077,357442970,1369.1093815234585
たちうお,たちうお,2020,鮮魚,39277,40562631,1032.7324133716934
たづくり,たづくり,2020,塩干,1973,3198992,1621.384693360365
ちくわ,ちくわ,2020,塩干,47538,29116984,612.4991375320795
つばす,つばす,2020,鮮魚,96408,17715073,183.7510683760684
とびうお,とびうお,2020,鮮魚,22114,5491612,248.33191643302885
どじょう,どじょう,2020,鮮魚,10585,26211675,2476.303731695796
なまこ,なまこ,2020,鮮魚,45508,75036976,1648.8743957106442
にぎす,にぎす,2020,鮮魚,216417,69809765,322.5706159867293
にしん,にしん,2020,鮮魚,10636,3622256,340.56562617525384
ぬか漬いわし,ぬか漬いわし,2020,塩干,50,58671,1173.42
ぬか漬にしん,ぬか漬にしん,2020,塩干,39,71037,1821.4615384615386
ぬか漬ふぐ,ぬか漬ふぐ,2020,塩干,51,97713,1915.9411764705883
はたはた,はたはた,2020,鮮魚,448451,152636818,340.3645392696192
はまぐり,はまぐり,2020,鮮魚,126286,119687309,947.7480401628051
はまち,はまち,2020,鮮魚,1729492,465116906,268.9326727154563
はむそーせーじ,ハムソーセージ,2020,塩干,407,380702,935.3857493857494
ばいがい,ばいがい,2020,鮮魚,402878,413888691,1027.3300875202915
ひらまさ,ひらまさ,2020,鮮魚,97778,56522987,578.0746896029782
ひらめ,ひらめ,2020,鮮魚,185958,318276668,1711.5513610600244
ふぐ,ふぐ,2020,鮮魚,70328,67777805,963.7385536343988
ぶり,ぶり,2020,鮮魚,1345440,837139633,622.2051024200262
べにずわいがに,べにずわいがに,2020,鮮魚,327811,152007040,463.7032924459521
ほうぼう,ほうぼう,2020,鮮魚,25264,20825061,824.2978546548449
ほたて,ほたて,2020,鮮魚,134244,166232351,1238.2851449599236
ぼうたら,ぼうたら,2020,塩干,3244,15614673,4813.401048088779
ぼら,ぼら,2020,鮮魚,5605,6298377,1123.706868867083
まあじ,まあじ,2020,鮮魚,854033,479438499,561.3817018780305
まいわし,まいわし,2020,鮮魚,998276,255115855,255.55643429272064
まかじき,まかじき,2020,鮮魚,297484,282594651,949.9490762528405
まぐろ,まぐろ,2020,鮮魚,671596,1790974693,2666.7441333778047
まこ,まこ,2020,鮮魚,170298,99908903,586.6710296069243
ます,ます,2020,鮮魚,17420,17343268,995.595177956372
まだら,まだら,2020,鮮魚,1359892,640715111,471.1514671753345
みそ漬品,みそ漬品,2020,塩干,7461,12577762,1685.801099048385
めじ,めじ,2020,鮮魚,52248,61935610,1185.4159010871228
めだい,めだい,2020,鮮魚,25485,24654063,967.3950559152443
もずく,もずく,2020,鮮魚,74363,59374211,798.4375428640587
やなぎばちめ,やなぎばちめ,2020,鮮魚,158963,180469787,1135.294294898813
やりいか,やりいか,2020,鮮魚,340611,301695461,885.7478501868701
わかさぎ,わかさぎ,2020,鮮魚,6088,6509339,1069.2081143232588
わかめ,わかめ,2020,塩干,141030,82398914,584.2651492590229
わらさ,わらさ,2020,鮮魚,598778,201072684,335.8050629782657
丸干いか,丸干いか,2020,塩干,16663,42515407,2551.48574686431
丸干いわし,丸干いわし,2020,塩干,79457,55253792,695.3923757504059
冷凍あかうお,冷凍あかうお,2020,冷凍魚,1090688,314917392,288.7327925126159
冷凍あじ,冷凍あじ,2020,冷凍魚,219744,88033750,400.61958460754335
冷凍うなぎ,冷凍うなぎ,2020,冷凍魚,147866,489924141,3313.298128034842
冷凍えび,冷凍えび,2020,冷凍魚,2517686,3032673350,1204.5478864322238
冷凍おひょう,冷凍おひょう,2020,冷凍魚,20,23760,1188.0
冷凍かい,冷凍かい,2020,冷凍魚,1425730,2707834574,1899.2618335870045
冷凍かじき,冷凍かじき,2020,冷凍魚,376248,287061544,762.958325359869
冷凍かに,冷凍かに,2020,冷凍魚,674698,1966795579,2915.075454499643
冷凍かれい,冷凍かれい,2020,冷凍魚,356708,277749193,778.645819549884
冷凍ぎんだら,冷凍ぎんだら,2020,冷凍魚,92641,117470279,1268.016094385855
冷凍くじら,冷凍くじら,2020,冷凍魚,1982,4402394,2221.1876892028254
冷凍さけ,冷凍さけ,2020,冷凍魚,982443,1051124075,1069.9084577934802
冷凍さば,冷凍さば,2020,冷凍魚,658667,213630015,324.3369031695834
冷凍さんま,冷凍さんま,2020,冷凍魚,55994,27406161,489.4481730185377
冷凍しらうお,冷凍しらうお,2020,冷凍魚,714,807084,1130.3697478991596
冷凍すりみ,冷凍すりみ,2020,冷凍魚,331240,134546788,406.19124501871755
冷凍するめいか,冷凍するめいか,2020,冷凍魚,1303154,875755830,672.0278877247048
冷凍たい,冷凍たい,2020,冷凍魚,40059,47194709,1178.12998327467
冷凍たこ,冷凍たこ,2020,冷凍魚,83644,87623579,1047.5775787862847
冷凍たら,冷凍たら,2020,冷凍魚,179501,125666185,700.086266928875
冷凍にしん,冷凍にしん,2020,冷凍魚,23098,5236015,226.68694259243225
冷凍ほっけ,冷凍ほっけ,2020,冷凍魚,881661,319199539,362.0433919613094
冷凍まぐろ,冷凍まぐろ,2020,冷凍魚,225687,582563173,2581.2881247036826
冷凍めるるーさ,冷凍メルルーサ,2020,冷凍魚,6848,6273171,916.0588492990654
冷凍めろー,冷凍メロー,2020,冷凍魚,1894,3837554,2026.1636747624077
冷凍もんこういか,冷凍もんこういか,2020,冷凍魚,50200,118376756,2358.1027091633464
冷凍やりいか,冷凍やりいか,2020,冷凍魚,66254,115823117,1748.1679143900747
冷凍食品その他,冷凍食品　その他,2020,冷凍魚,171706,234634567,1366.4902041862254
冷凍食品ふらい,冷凍食品　フライ,2020,冷凍魚,67892,94962547,1398.7295557650386
冷凍食品切身,冷凍食品　切身,2020,冷凍魚,252829,229175551,906.4448738079888
冷凍食品開き,冷凍食品　開き,2020,冷凍魚,24970,43310516,1734.5020424509412
塩かずのこ,塩かずのこ,2020,塩干,76430,308698129,4038.9654455056916
塩かれい,塩かれい,2020,塩干,194388,126496036,650.7399427948227
塩くらげ,塩くらげ,2020,塩干,770,885119,1149.5051948051948
塩さけ,塩さけ,2020,塩干,887129,909382101,1025.0844026066109
塩さば,塩さば,2020,塩干,405529,354966143,875.3162979712919
塩するめ,塩するめ,2020,塩干,42283,31916074,754.8204715843247
塩だら,塩だら,2020,塩干,9797,10121374,1033.1095233234664
塩ます,塩ます,2020,塩干,20987,13692852,652.4444656215752
塩まだらこ,塩まだらこ,2020,塩干,60,93312,1555.2
干するめ,干するめ,2020,塩干,13529,37251313,2753.441717791411
干はたはた,干はたはた,2020,塩干,123985,103654579,836.0251562689035
干ふぐ,干ふぐ,2020,塩干,16929,35333807,2087.1762655797743
干ぶり,干ぶり,2020,塩干,18,139320,7740.0
桜干いわし,桜干いわし,2020,塩干,2850,3392615,1190.3912280701754
桜干にしん,桜干にしん,2020,塩干,10297,8895980,863.9390113625328
煮干いわし,煮干いわし,2020,塩干,5109,5301736,1037.7247993736544
生くじら,生くじら,2020,鮮魚,451,1124822,2494.062084257206
白皮かじき,白皮かじき,2020,鮮魚,37042,42689041,1152.4496787430485
皮くじら,皮くじら,2020,塩干,2333,1351618,579.347621088727
身欠にしん,身欠にしん,2020,塩干,127061,114356899,900.0157326008767
開きあじ,開きあじ,2020,塩干,162953,128793585,790.3725920971077
開きさば,開きさば,2020,塩干,60944,94719548,1554.2062877395642
開きたら,開きたら,2020,塩干,2233,4612767,2065.7263770712048
